imdb,high_matches,avg_score,coverage,title,script_url,filename,char_fname
0021214,0.5454545454545454,70.81818181818181,0.9722222222222222,One Good Turn,https://sfy.ru/?script=onegoodturn,One-Good-Turn,One-Good-Turn_charinfo.txt
0022054,0.5217391304347826,71.47826086956522,0.9595588235294118,The Last Flight of Noah's Ark,https://imsdb.com/scripts/Last-Flight%2C-The.html,Last-Flight-The,Last-Flight-The_charinfo.txt
0022958,0.75,86.94444444444444,0.9770114942528736,The Grand Budapest Hotel,https://sfy.ru/?script=grand_hotel_1932,Grand-Hotel,Grand-Hotel_charinfo.txt
0024216,0.5142857142857142,74.51428571428572,0.9702194357366772,King Kong,https://www.dailyscript.com/scripts/kong1933.html,Kong-(King-Kong),Kong-(King-Kong)_charinfo.txt
0025878,0.7142857142857143,82.63265306122449,0.9775933609958506,The Thin Man,https://www.dailyscript.com/scripts/thethinman.html,The-Thin-Man,The-Thin-Man_charinfo.txt
0029947,0.7407407407407407,86.18518518518519,0.9814366424535916,Bringing Up Baby,https://www.dailyscript.com/scripts/BringingUpBabyScript.pdf,Bringing-Up-Baby,Bringing-Up-Baby_charinfo.txt
0031602,0.7931034482758621,85.82758620689656,0.9675052410901468,Made for Each Other,https://sfy.ru/?script=made_for_each_other_1939,Made-for-Each-Other,Made-for-Each-Other_charinfo.txt
0031679,0.7741935483870968,84.53225806451613,0.96900826446281,Mr. Smith Goes to Washington,https://www.dailyscript.com/scripts/MrSmithGoesToWashington.txt,Mr-Smith-Goes-to-Washington,Mr-Smith-Goes-to-Washington_charinfo.txt
0031725,0.967741935483871,92.3225806451613,0.9871175523349436,Ninotchka,https://imsdb.com/scripts/Ninotchka.html,Ninotchka,Ninotchka_charinfo.txt
0031971,0.7666666666666667,86.06666666666666,0.9780927835051546,Stagecoach,https://sfy.ru/?script=stagecoach_1939,Stagecoach,Stagecoach_charinfo.txt
0032138,0.6363636363636364,75.9090909090909,0.982836495031617,The Wizard of Oz,https://imsdb.com/scripts/Wizard-of-Oz%2C-The.html,Wizard-of-Oz-The,Wizard-of-Oz-The_charinfo.txt
0032551,0.9193548387096774,92.88709677419357,0.971596474045054,The Grapes of Wrath,https://imsdb.com/scripts/Grapes-of-Wrath%2C-The.html,Grapes-of-Wrath-The,Grapes-of-Wrath-The_charinfo.txt
0032599,0.5909090909090909,79.06818181818181,0.9865525672371638,His Girl Friday,https://sfy.ru/?script=his_girl_friday_1940,His-Girl-Friday,His-Girl-Friday_charinfo.txt
0033467,0.6666666666666666,80.54166666666667,0.9752475247524752,Citizen Kane,https://imsdb.com/scripts/Citizen-Kane.html,Citizen-Kane,Citizen-Kane_charinfo.txt
0033532,0.7142857142857143,82.17142857142858,0.9791208791208792,Shortcut to Happiness,https://sfy.ru/?script=devil_and_daniel_webster,Devil-and-Daniel-Webster-The,Devil-and-Daniel-Webster-The_charinfo.txt
0033870,0.75,82.4,0.9777562862669246,The Maltese Falcon,https://www.dailyscript.com/scripts/Maltese_Falcon.pdf,The-Maltese-Falcon,The-Maltese-Falcon_charinfo.txt
0035423,0.5,75.33333333333333,0.9821605550049554,Kate & Leopold,https://sfy.ru/?script=kate_and_leopold_2001,Kate-Leopold,Kate-Leopold_charinfo.txt
0035937,0.7727272727272727,83.04545454545455,0.9469026548672568,Ghost Ship,https://www.dailyscript.com/scripts/ghostship.html,Ghost-Ship,Ghost-Ship_charinfo.txt
0036027,0.7142857142857143,84.64285714285714,0.9714285714285714,I Walked with a Zombie,https://www.dailyscript.com/scripts/i-walked_with_a_zombie.html,I-Walked-with-a-Zombie,I-Walked-with-a-Zombie_charinfo.txt
0036104,0.8571428571428571,87.94285714285714,0.9581993569131833,The Leopard Man,https://sfy.ru/?script=leopard_man,Leopard-Man-The,Leopard-Man-The_charinfo.txt
0036112,0.6226415094339622,80.00943396226415,0.94890873015873,The Life and Death of Colonel Blimp,https://www.dailyscript.com/scripts/thelifeanddeathofcolonelblimp.html,The-Life-and-Death-of-Colonel-Blimp,The-Life-and-Death-of-Colonel-Blimp_charinfo.txt
0036341,0.8,86.6,0.9671302149178256,The Seventh Victim,https://www.dailyscript.com/scripts/SeventhVictim.htm,The-Seventh-Victim,The-Seventh-Victim_charinfo.txt
0036613,0.9,89.1,0.996859296482412,Arsenic and Old Lace,https://imsdb.com/scripts/Arsenic-and-Old-Lace.html,Arsenic-and-Old-Lace,Arsenic-and-Old-Lace_charinfo.txt
0036733,0.3529411764705882,63.47058823529412,0.980349344978166,The Curse of the Cat People,https://www.dailyscript.com/scripts/catpeople.html,The-Cat-People,The-Cat-People_charinfo.txt
0036775,0.9545454545454546,89.86363636363636,0.9923882017126546,Double Indemnity,https://sfy.ru/?script=double_indemnity_1944,Double-Indemnity,Double-Indemnity_charinfo.txt
0037549,0.8571428571428571,86.5,0.9926062846580408,The Body Snatcher,https://www.dailyscript.com/scripts/TheBodySnatcher.htm,The-Body-Snatcher,The-Body-Snatcher_charinfo.txt
0037820,0.5,73.64285714285714,0.9915254237288136,Isle of the Dead,https://www.dailyscript.com/scripts/isleofthedead.htm,Isle-of-the-Dead,Isle-of-the-Dead_charinfo.txt
0037884,0.896551724137931,89.62068965517241,0.9898477157360406,The Lost Weekend,https://sfy.ru/?script=lost_weekend_1945,Lost-Weekend-The,Lost-Weekend-The_charinfo.txt
0038343,0.6470588235294118,81.17647058823529,0.9783989834815756,Bedlam,https://www.dailyscript.com/scripts/chamberofhorrors.html,Bedlam,Bedlam_charinfo.txt
0038355,0.6451612903225806,78.7741935483871,0.9790859798605732,The Big Sleep,https://www.dailyscript.com/scripts/Big_Sleep.pdf,The-Big-Sleep,The-Big-Sleep_charinfo.txt
0038650,0.8448275862068966,88.70689655172414,0.9740173217854764,It's a Wonderful Life,https://www.dailyscript.com/scripts/wonderfullife.html,Its-a-Wonderful-Life,Its-a-Wonderful-Life_charinfo.txt
0040636,0.8333333333333334,87.68181818181819,0.9696048632218844,Naked City,https://www.dailyscript.com/scripts/Naked%2520City%2C%2520The.txt,Naked-City,Naked-City_charinfo.txt
0041113,0.7575757575757576,83.78787878787878,0.9738562091503268,All the King's Men,https://sfy.ru/?script=all_the_king_men_1949,All-the-Kings-Men,All-the-Kings-Men_charinfo.txt
0041827,0.8461538461538461,88.8076923076923,0.9919632606199772,Roughshod,https://imsdb.com/scripts/Roughshod.html,Roughshod,Roughshod_charinfo.txt
0042192,0.95,92.15,0.9971570717839374,All About Eve,https://imsdb.com/scripts/All-About-Eve.html,All-About-Eve,All-About-Eve_charinfo.txt
0042609,0.5121951219512195,73.85365853658537,0.9590316573556796,The Jackie Robinson Story,https://sfy.ru/?script=jackie_robinson_story_1950,The-Jackie-Robinson-Story,The-Jackie-Robinson-Story_charinfo.txt
0043014,0.7727272727272727,85.5,0.9621749408983452,Sunset Blvd.,https://imsdb.com/scripts/Sunset-Blvd..html,Sunset-Blvd,Sunset-Blvd_charinfo.txt
0043265,0.6363636363636364,75.45454545454545,0.9883585564610012,The African Queen,https://sfy.ru/?script=african_queen_1951,The-African-Queen,The-African-Queen_charinfo.txt
0043686,0.95,91.1,0.9927007299270072,Forbidden Games,https://imsdb.com/scripts/Jeux-Interdits.html,Jeux-Interdits,Jeux-Interdits_charinfo.txt
0044079,0.380281690140845,72.63380281690141,0.9011627906976744,Strangers on a Train,https://www.dailyscript.com/scripts/Strangers_On_A_Train.pdf,Strangers-on-a-Train,Strangers-on-a-Train_charinfo.txt
0045793,0.5571428571428572,75.77142857142857,0.8941082802547771,From Here to Eternity,https://imsdb.com/scripts/From-Here-to-Eternity.html,From-Here-to-Eternity,From-Here-to-Eternity_charinfo.txt
0046359,0.88,86.92,0.9794026776519053,Stalag 17,https://sfy.ru/?script=stalag_17_1953,Stalag-17,Stalag-17_charinfo.txt
0047296,0.475,73.9,0.9752964426877472,On the Waterfront,https://www.dailyscript.com/scripts/onthewaterfront.html,On-The-Waterfront,On-The-Waterfront_charinfo.txt
0047396,0.6666666666666666,78.33333333333333,0.9940968122786304,Rear Window,https://imsdb.com/scripts/Rear-Window.html,Rear-Window,Rear-Window_charinfo.txt
0047443,0.6904761904761905,82.76190476190476,0.9665653495440728,The Salt of the Earth,https://sfy.ru/?script=salt_of_the_earth,Salt-of-the-Earth,Salt-of-the-Earth_charinfo.txt
0047849,0.9230769230769232,88.15384615384616,0.9928469241773964,Bad Day at Black Rock,https://sfy.ru/?script=bad_day_at_black_rock_1955,Bad-Day-at-Black-Rock,Bad-Day-at-Black-Rock_charinfo.txt
0048356,0.5416666666666666,78.5,0.9831029185867896,Marty,https://imsdb.com/scripts/Marty.html,Marty,Marty_charinfo.txt
0048424,0.5,74.8157894736842,0.9800469483568076,The Night of the Hunter,https://www.dailyscript.com/scripts/Night%2BOf%2BThe%2BHunter%2C%2BThe.txt,The-Night-of-the-Hunter,The-Night-of-the-Hunter_charinfo.txt
0048545,0.8333333333333334,88.46666666666667,0.9883720930232558,Rebel Without a Cause,https://www.dailyscript.com/scripts/Rebel_Without_A_Cause.html,Rebel-Without-A-Cause,Rebel-Without-A-Cause_charinfo.txt
0049470,0.6153846153846154,78.33333333333333,0.9767932489451476,The Man Who Knew Too Much,https://imsdb.com/scripts/Man-Who-Knew-Too-Much%2C-The.html,Man-Who-Knew-Too-Much-The,Man-Who-Knew-Too-Much-The_charinfo.txt
0049730,0.6666666666666666,79.83333333333333,0.9860950173812284,The Searchers,https://imsdb.com/scripts/Searchers%2C-The.html,Searchers-The,Searchers-The_charinfo.txt
0050156,0.6111111111111112,77.94444444444444,0.9700520833333334,The Bachelor Party,https://sfy.ru/?script=bachelor_party,The-Bachelor-Party,The-Bachelor-Party_charinfo.txt
0050976,0.6666666666666666,81.80952380952381,1.0,The Seventh Seal,https://imsdb.com/scripts/Seventh-Seal%2C-The.html,Seventh-Seal-The,Seventh-Seal-The_charinfo.txt
0051036,0.5483870967741935,73.12903225806451,0.9849699398797596,Sweet Smell of Success,https://www.dailyscript.com/scripts/sweetsmell.html,Sweet-Smell-of-Success,Sweet-Smell-of-Success_charinfo.txt
0051989,0.8,83.16666666666667,0.9818511796733213,"Ni vu, ni connu",https://imsdb.com/scripts/Ni-vu-ni-connu.html,Ni-vu-ni-connu,Ni-vu-ni-connu_charinfo.txt
0052357,0.8421052631578947,85.6842105263158,0.993047508690614,Vertigo,https://www.dailyscript.com/scripts/Vertigo.txt,Vertigo,Vertigo_charinfo.txt
0052587,0.6363636363636364,79.9090909090909,0.959758551307847,The Atomic Submarine,https://sfy.ru/?script=atomicsub,Atomic-Submarine,Atomic-Submarine_charinfo.txt
0053291,0.7741935483870968,86.3225806451613,0.98955223880597,Some Like It Hot,https://www.dailyscript.com/scripts/Some%2BLike%2BIt%2BHot.txt,Some-Like-It-Hot,Some-Like-It-Hot_charinfo.txt
0053604,0.782608695652174,83.08695652173913,0.9860082304526748,The Apartment,https://www.dailyscript.com/scripts/apartment.html,The-Apartment,The-Apartment_charinfo.txt
0053619,0.34375,66.8125,0.9812080536912752,L'Avventura,https://imsdb.com/scripts/Avventura%2C-L%27-%28The-Adventure%29.html,Avventura-L-(The-Adventure),Avventura-L-(The-Adventure)_charinfo.txt
0054215,0.6785714285714286,81.60714285714286,0.9943422913719944,Psycho,https://imsdb.com/scripts/Psycho.html,Psycho,Psycho_charinfo.txt
0054240,0.3333333333333333,66.5,0.962809917355372,Orgy of the Dead,https://www.dailyscript.com/scripts/orgyofthedead.html,Orgy-of-the-Dead,Orgy-of-the-Dead_charinfo.txt
0054997,0.7916666666666666,85.45833333333333,0.9868131868131867,The Hustler,https://www.dailyscript.com/scripts/Hustler%2C%2BThe.txt,The-Hustler,The-Hustler_charinfo.txt
0055601,0.7096774193548387,84.25806451612904,0.9855263157894736,Viridiana,https://sfy.ru/?script=viridiana,Viridiana,Viridiana_charinfo.txt
0056241,0.9,89.4,0.7875,The Miracle Worker,https://imsdb.com/scripts/Miracle-Worker%2C-The.html,Miracle-Worker-The,Miracle-Worker-The_charinfo.txt
0056412,0.8636363636363636,87.36363636363636,0.988716502115656,Ride the High Country,https://sfy.ru/?script=ride_the_high_country_1962,Ride-the-High-Country,Ride-the-High-Country_charinfo.txt
0056636,0.7272727272727273,84.45454545454545,0.98989898989899,A Monkey in Winter,https://imsdb.com/scripts/Un-Singe-en-Hiver.html,Un-Singe-en-Hiver,Un-Singe-en-Hiver_charinfo.txt
0056869,0.9285714285714286,88.64285714285714,0.99647577092511,The Yellow Birds,https://imsdb.com/scripts/Birds%2C-The.html,Birds-The,Birds-The_charinfo.txt
0056923,0.358974358974359,69.74358974358974,0.9901234567901236,Charade,https://imsdb.com/scripts/Charade.html,Charade,Charade_charinfo.txt
0057591,0.875,91.625,0.9935897435897436,Crooks in Clover,https://imsdb.com/scripts/Les-Tontons-Flingueurs.html,Les-Tontons-Flingueurs,Les-Tontons-Flingueurs_charinfo.txt
0058182,0.8064516129032258,89.19354838709677,0.9789356984478936,A Hard Day's Night,https://www.dailyscript.com/scripts/Hard%2BDay%27s%2BNight%2C%2BA.txt,A-Hard-Days-Night,A-Hard-Days-Night_charinfo.txt
0058414,0.5757575757575758,79.87878787878788,0.9575835475578406,Nothing But a Man,https://sfy.ru/?script=nothing_but_a_man,Nothing-But-a-Man,Nothing-But-a-Man_charinfo.txt
0061418,0.6363636363636364,78.86363636363636,0.9850340136054422,Bonnie and Clyde,https://imsdb.com/scripts/Bonnie-and-Clyde.html,Bonnie-and-Clyde,Bonnie-and-Clyde_charinfo.txt
0061512,0.902439024390244,93.3170731707317,0.9851668726823238,Cool Hand Luke,https://sfy.ru/?script=cool_hand_luke_1967,Cool-Hand-Luke,Cool-Hand-Luke_charinfo.txt
0061722,0.8148148148148148,86.85185185185185,0.9887096774193548,The Graduate,https://sfy.ru/?script=graduate,Graduate-The,Graduate-The_charinfo.txt
0062622,0.625,79.25,0.5850622406639004,2001: A Space Odyssey,https://www.dailyscript.com/scripts/2001.html,2001-A-Space-Odyssey,2001-A-Space-Odyssey_charinfo.txt
0063426,0.5806451612903226,79.93548387096774,0.9175531914893617,Petulia,https://imsdb.com/scripts/Petulia.html,Petulia,Petulia_charinfo.txt
0063462,0.7142857142857143,82.14285714285714,0.9724047306176083,The Producers,https://imsdb.com/scripts/Producer%2C-The.html,Producer-The,Producer-The_charinfo.txt
0063663,0.7317073170731707,82.17073170731707,0.9902912621359224,The Swimmer,https://sfy.ru/?script=swimmer,The-Swimmer,The-Swimmer_charinfo.txt
0064232,0.6363636363636364,80.77272727272727,0.9972948602344456,The Devil by the Tail,https://imsdb.com/scripts/Le-Diable-par-la-Queue.html,Le-Diable-par-la-Queue,Le-Diable-par-la-Queue_charinfo.txt
0064665,0.7142857142857143,81.25714285714285,0.9481481481481482,Midnight Cowboy,https://imsdb.com/scripts/Midnight-Cowboy.html,Midnight-Cowboy,Midnight-Cowboy_charinfo.txt
0065724,0.6666666666666666,84.47619047619048,0.9960474308300395,Five Easy Pieces,https://imsdb.com/scripts/Five-Easy-Pieces.html,Five-Easy-Pieces,Five-Easy-Pieces_charinfo.txt
0066026,0.7857142857142857,83.52380952380952,0.9801255230125524,M*A*S*H,https://www.dailyscript.com/scripts/MASH.txt,MASH,MASH_charinfo.txt
0066249,0.8260869565217391,88.08695652173913,0.9900497512437813,The Private Life of Sherlock Holmes,https://www.dailyscript.com/scripts/holmes.pdf,The-Private-Life-of-Sherlock-Homes,The-Private-Life-of-Sherlock-Homes_charinfo.txt
0066434,0.5,77.65217391304348,0.978902953586498,THX 1138,https://sfy.ru/?script=thx_1138,THX,THX_charinfo.txt
0066921,0.7333333333333333,85.7,0.972560975609756,A Clockwork Orange,https://www.dailyscript.com/scripts/A%2BClockwork%2BOrange.pdf,A-Clockwork-Orange,A-Clockwork-Orange_charinfo.txt
0067116,0.6,77.54285714285714,0.9700704225352113,The French Connection,https://www.dailyscript.com/scripts/frenchconnection.html,The-French-Connection,The-French-Connection_charinfo.txt
0067128,0.8928571428571429,90.60714285714286,0.9956958393113344,Get Carter,https://www.dailyscript.com/scripts/getcarter.html,Get-Carter,Get-Carter_charinfo.txt
0067180,0.8,84.9,0.9983948635634028,"Happy Birthday, Wanda June",https://www.dailyscript.com/scripts/Happy_Birthday_Wanda_JUne.html,Happy-Birthday-Wanda-June,Happy-Birthday-Wanda-June_charinfo.txt
0067185,0.9411764705882352,94.11764705882354,0.9959514170040484,Harold and Maude,https://www.dailyscript.com/scripts/Harold-and-Maude.htm,Harold-and-Maude,Harold-and-Maude_charinfo.txt
0067309,0.65625,81.5625,0.976775956284153,Klute,https://imsdb.com/scripts/Klute.html,Klute,Klute_charinfo.txt
0067525,0.6875,81.5,0.9408396946564884,I Am Legend,https://www.dailyscript.com/scripts/i_am_legend_6_26_70.html,I-Am-Legend-(Omega-Man),I-Am-Legend-(Omega-Man)_charinfo.txt
0068451,0.5121951219512195,72.8780487804878,0.9827586206896552,The Day the Clown Cried,https://imsdb.com/scripts/Day-the-Clown-Cried%2C-The.html,Day-the-Clown-Cried-The,Day-the-Clown-Cried-The_charinfo.txt
0068638,0.6785714285714286,78.92857142857143,0.9772357723577236,The Getaway,https://imsdb.com/scripts/Getaway%2C-The.html,Getaway-The,Getaway-The_charinfo.txt
0068646,0.8648648648648649,89.13513513513513,0.9878183831672204,The Godfather,https://imsdb.com/scripts/Godfather.html,Godfather,Godfather_charinfo.txt
0069303,0.8260869565217391,91.78260869565216,0.9840764331210192,Sounder,https://sfy.ru/?script=sounder,Sounder,Sounder_charinfo.txt
0069704,0.7894736842105263,90.76315789473684,0.9846322722283204,American Graffiti,http://www.awesomefilm.com/script/americangraffiti.txt,American-Graff,American-Graff_charinfo.txt
0069762,0.6111111111111112,80.94444444444444,0.9868667917448404,Badlands,https://www.dailyscript.com/scripts/Badlands.txt,Badlands,Badlands_charinfo.txt
0069945,0.625,81.0,0.99672131147541,Dark Star,https://www.dailyscript.com/scripts/Dark%2BStar.txt,Dark-Star,Dark-Star_charinfo.txt
0070047,0.7352941176470589,83.67647058823529,0.9884925201380896,The Pope's Exorcist,https://sfy.ru/?script=exorcist,Exorcist-The,Exorcist-The_charinfo.txt
0070379,0.6785714285714286,85.53571428571429,0.981994459833795,Mean Streets,https://imsdb.com/scripts/Mean-Streets.html,Mean-Streets,Mean-Streets_charinfo.txt
0070735,0.8108108108108109,86.56756756756756,0.986648865153538,The Sting,https://www.dailyscript.com/scripts/thesting.html,The-Sting,The-Sting_charinfo.txt
0070849,0.6875,84.625,0.9919816723940436,,https://imsdb.com/scripts/Last-Tango-in-Paris.html,Last-Tango-in-Paris,Last-Tango-in-Paris_charinfo.txt
0071315,0.6444444444444445,81.33333333333333,0.9857142857142858,Chinatown,https://imsdb.com/scripts/Chinatown.html,Chinatown,Chinatown_charinfo.txt
0071562,0.7027027027027027,83.25675675675676,0.979557069846678,The Godfather Part II,https://imsdb.com/scripts/Godfather-Part-II.html,Godfather-Part-II,Godfather-Part-II_charinfo.txt
0071853,0.3611111111111111,68.38888888888889,0.958368026644463,Monty Python and the Holy Grail,https://sfy.ru/?script=mp_holygrail,Monty-Python-and-the-Holy-Grail,Monty-Python-and-the-Holy-Grail_charinfo.txt
0071970,0.28125,64.90625,0.9083503054989815,The Parallax View,https://www.dailyscript.com/scripts/The_Parallax_View_-_Original_Draft.pdf,The-Parallax-View,The-Parallax-View_charinfo.txt
0072251,0.6153846153846154,79.26153846153846,0.8922374429223744,The Taking of Pelham One Two Three,https://imsdb.com/scripts/Taking-of-Pelham-One-Two-Three%2C-The.html,Taking-of-Pelham-One-Two-Three-The,Taking-of-Pelham-One-Two-Three-The_charinfo.txt
0072684,0.3157894736842105,67.5,0.9731113956466068,Barry Lyndon,https://imsdb.com/scripts/Barry-Lyndon.html,Barry-Lyndon,Barry-Lyndon_charinfo.txt
0072890,0.65625,83.3125,0.970556161395856,Dog Day Afternoon,https://sfy.ru/?script=dog_day_afternoon,Dog-Day-Afternoon,Dog-Day-Afternoon_charinfo.txt
0073195,0.6857142857142857,82.97142857142858,0.9557399723374828,Jaws,https://imsdb.com/scripts/Jaws.html,Jaws,Jaws_charinfo.txt
0073440,0.7368421052631579,84.0,0.9883177570093458,Nashville,https://www.dailyscript.com/scripts/nashville.html,Nashville,Nashville_charinfo.txt
0073486,0.7419354838709677,87.64516129032258,0.9862637362637364,One Flew Over the Cuckoo's Nest,https://imsdb.com/scripts/One-Flew-Over-the-Cuckoo%27s-Nest.html,One-Flew-Over-the-Cuckoos-Nest,One-Flew-Over-the-Cuckoos-Nest_charinfo.txt
0073629,0.6666666666666666,75.22222222222223,0.9782608695652174,The Rocky Horror Picture Show,https://imsdb.com/scripts/Rocky-Horror-Picture-Show%2C-The.html,Rocky-Horror-Picture-Show-The,Rocky-Horror-Picture-Show-The_charinfo.txt
0073692,0.7948717948717948,89.56410256410257,0.9867688022284122,Shampoo,https://www.dailyscript.com/scripts/shampoo.html,Shampoo,Shampoo_charinfo.txt
0073705,0.6842105263157895,84.47368421052632,0.971830985915493,Shivers,https://imsdb.com/scripts/Shivers.html,Shivers,Shivers_charinfo.txt
0073802,0.8125,87.375,0.8543983822042467,Three Days of the Condor,http://www.awesomefilm.com/script/ThreeDaysoftheCondor.pdf,Three-Days-of-the-Condo,Three-Days-of-the-Condo_charinfo.txt
0074119,0.4642857142857143,74.0,0.9634015069967709,All the President's Men,https://sfy.ru/?script=all_the_presidents_men,All-the-Presidents-Men,All-the-Presidents-Men_charinfo.txt
0074285,0.625,82.20833333333333,0.9892328398384926,Carrie,https://imsdb.com/scripts/Carrie.html,Carrie,Carrie_charinfo.txt
0074695,0.2083333333333333,64.16666666666667,0.9797859690844232,Cross of Iron,https://sfy.ru/?script=cross_of_iron,Cross-of-Iron,Cross-of-Iron_charinfo.txt
0074812,0.8148148148148148,85.92592592592592,0.9856527977044476,Logan's Run,https://www.dailyscript.com/scripts/Logans%2BRun.txt,Logans-Run,Logans-Run_charinfo.txt
0074958,0.7659574468085106,84.1063829787234,0.9481792717086834,Network,https://sfy.ru/?script=network,Network,Network_charinfo.txt
0075148,0.71875,86.5625,0.989841986455982,Rocky,https://imsdb.com/scripts/Rocky.html,Rocky,Rocky_charinfo.txt
0075314,0.95,92.65,0.9704225352112676,Taxi Driver,http://www.awesomefilm.com/script/taxidriver.html,Taxi-Drive,Taxi-Drive_charinfo.txt
0075686,0.8461538461538461,85.86538461538461,0.9804069329314242,Annie Hall,https://imsdb.com/scripts/Annie-Hall.html,Annie-Hall,Annie-Hall_charinfo.txt
0076590,0.7692307692307693,84.12820512820512,0.9917525773195875,Rabid,https://sfy.ru/?script=rabid_1977,Rabid,Rabid_charinfo.txt
0076729,0.2962962962962963,68.4074074074074,0.9757281553398058,Smokey and the Bandit,https://sfy.ru/?script=smokey_and_the_bandit_1977,Smokey-and-the-Bandit,Smokey-and-the-Bandit_charinfo.txt
0076759,0.5641025641025641,80.07692307692308,0.9720558882235528,Star Wars: Episode IV: A New Hope - Deleted Scenes,https://imsdb.com/scripts/Star-Wars-A-New-Hope.html,Star-Wars-A-New-Hope,Star-Wars-A-New-Hope_charinfo.txt
0077405,0.2307692307692307,57.46153846153846,0.9802538787023978,Days of Heaven,https://www.dailyscript.com/scripts/daysofheaven.html,Days-of-Heaven,Days-of-Heaven_charinfo.txt
0077416,0.5172413793103449,77.17241379310344,0.978829389788294,The Deer Hunter,https://sfy.ru/?script=deer_hunter,Deer-Hunter-The,Deer-Hunter-The_charinfo.txt
0077681,0.5238095238095238,70.95238095238095,0.7033747779751333,The Hills Have Eyes,https://www.dailyscript.com/scripts/The-Hills-Have-Eyes.pdf,Blood-Relations-The-Sun-Wars-(filmed-as-The-Hills-Have-Eyes),Blood-Relations-The-Sun-Wars-(filmed-as-The-Hills-Have-Eyes)_charinfo.txt
0077928,0.4722222222222222,75.44444444444444,0.9585326953748008,Midnight Express,https://www.dailyscript.com/scripts/midnightexpress.html,Midnight-Express,Midnight-Express_charinfo.txt
0078788,0.6666666666666666,81.48717948717949,0.9851222104144528,Apocalypse Now,https://www.dailyscript.com/scripts/apocalypsenowredux.html,Apocalypse-Now-Redux,Apocalypse-Now-Redux_charinfo.txt
0078841,0.8260869565217391,89.21739130434783,0.9878419452887538,Being There,https://imsdb.com/scripts/Being-There.html,Being-There,Being-There_charinfo.txt
0078902,0.5333333333333333,77.83333333333333,0.8471810089020771,Breaking Away,https://imsdb.com/scripts/Breaking-Away.html,Breaking-Away,Breaking-Away_charinfo.txt
0079271,0.9696969696969696,94.0909090909091,0.9847009735744088,Hardcore,https://www.dailyscript.com/scripts/Hardcore.txt,Hardcore,Hardcore_charinfo.txt
0079417,0.7037037037037037,83.4074074074074,0.9861751152073732,Kramer vs. Kramer,http://www.awesomefilm.com/script/kramerVsKramer.txt,Kramer-versus-Krame,Kramer-versus-Krame_charinfo.txt
0079945,0.84375,89.3125,0.9779005524861878,Star Trek: The Motion Picture,https://www.dailyscript.com/scripts/startrek01.html,Star-Trek-01-The-Motion-Picture,Star-Trek-01-The-Motion-Picture_charinfo.txt
0080130,0.6129032258064516,79.41935483870968,0.989010989010989,When a Stranger Calls,https://sfy.ru/?script=when_a_stranger_calls_1979,When-a-Stranger-Calls,When-a-Stranger-Calls_charinfo.txt
0080180,0.8157894736842105,86.57894736842105,0.9333333333333332,Zulu Dawn,http://www.awesomefilm.com/script/zuludawn.txt,Zulu-Dawn,Zulu-Dawn_charinfo.txt
0080339,0.7272727272727273,85.27272727272727,0.9670710571923744,Airplane!,https://imsdb.com/scripts/Airplane.html,Airplane,Airplane_charinfo.txt
0080455,0.6976744186046512,84.3953488372093,0.925496688741722,The Blues Brothers,https://www.dailyscript.com/scripts/bluesbrothers_script.pdf,The-Blues-Brothers,The-Blues-Brothers_charinfo.txt
0080684,0.8484848484848485,86.33333333333333,0.9796893667861408,Star Wars: Episode V - The Empire Strikes Back,https://imsdb.com/scripts/Star-Wars-The-Empire-Strikes-Back.html,Star-Wars-The-Empire-Strikes-Back,Star-Wars-The-Empire-Strikes-Back_charinfo.txt
0080745,0.9,87.56666666666666,0.9594594594594594,Flash Gordon,https://imsdb.com/scripts/Flash-Gordon.html,Flash-Gordon,Flash-Gordon_charinfo.txt
0081150,0.6176470588235294,78.97058823529412,0.9859154929577464,Melvin and Howard,https://sfy.ru/?script=melvin_and_howard,Melvin-and-Howard,Melvin-and-Howard_charinfo.txt
0081383,0.75,83.71428571428571,0.8015463917525774,Prom Night,https://imsdb.com/scripts/Prom-Night.html,Prom-Night,Prom-Night_charinfo.txt
0081398,0.8888888888888888,88.48148148148148,0.9752906976744186,Raging Bull,https://www.dailyscript.com/scripts/Raging%2BBull.txt,Raging-Bull,Raging-Bull_charinfo.txt
0081505,0.7727272727272727,85.68181818181819,0.9901207464324918,The Shining,https://www.dailyscript.com/scripts/shining.html,The-Shining,The-Shining_charinfo.txt
0081568,0.6578947368421053,82.1842105263158,0.9726027397260274,Stuntman,https://imsdb.com/scripts/Stuntman%2C-The.html,Stuntman-The,Stuntman-The_charinfo.txt
0082010,0.6896551724137931,82.93103448275862,0.9952153110047848,An American Werewolf in London,https://imsdb.com/scripts/American-Werewolf-in-London.html,American-Werewolf-in-London,American-Werewolf-in-London_charinfo.txt
0082089,0.7727272727272727,83.68181818181819,0.9894982497082848,Body Heat,https://www.dailyscript.com/scripts/BodyHeat.pdf,Body-Heat,Body-Heat_charinfo.txt
0082288,0.6666666666666666,82.46666666666667,0.9886578449905482,Dragonslayer,https://imsdb.com/scripts/Dragonslayer.html,Dragonslayer,Dragonslayer_charinfo.txt
0082340,0.64,85.48,0.9723404255319148,Escape from New York,https://imsdb.com/scripts/Escape-From-New-York.html,Escape-From-New-York,Escape-From-New-York_charinfo.txt
